"","story_name","document_id","word","word_n","paragraph_n","number_word","lp_GroNLP_gpt2.medium.dutch.embeddings","lp_GroNLP_gpt2.small.dutch","lp_yhavinga_gpt2.large.dutch","lp_yhavinga_gpt.neo.125M.dutch","zipf_freq","zero_freq","lp_BramVanroy_fietje.2","sd_lp","se_lp","wl","s_lp","s_wl","s_freq","s_lp1","s_lp2","s_lp3","s_wl1","s_wl2","s_wl3","s_freq1","s_freq2","s_freq3","word_rm_punct","pos","lp"
"978","waarom de reuzen in limburg zijn uitgestorven",2,"kwam",3,9,378,-3.95098400115967,-3.65113663673401,-2.2814245223999,-3.92686986923218,5.67649974366098,"False",-2.65462939441204,0.773595143476155,0.345962265575277,4,0.388306404788996,-0.393221204964453,0.405449005891774,-0.775014489553421,0.877599831793615,0.0455945962155899,0.888723887445146,-0.713707478066853,-1.03419375116925,-0.874591788058482,1.11043325465993,-1.5294331351631,"kwam","VERB",-3.29300888478756
"979","waarom de reuzen in limburg zijn uitgestorven",2,"zijn",4,9,379,-3.590003490448,-4.56505489349365,-3.92140579223633,-3.7954568862915,6.89763905662365,"False",-3.98718646168709,0.364552175339741,0.163032689081017,4,0.205653026869482,-0.393221204964453,0.952258091962562,0.388306404788996,-0.775014489553421,0.877599831793615,-0.393221204964453,0.888723887445146,-0.713707478066853,0.405449005891774,-0.874591788058482,1.11043325465993,"zijn","AUX",-3.97182150483131
"980","waarom de reuzen in limburg zijn uitgestorven",2,"volk",5,9,380,-3.47425985336304,-3.90754222869873,-7.15821075439453,-4.49612045288086,4.8510466644132,"False",-4.33959496766329,1.44409126297819,0.645817245946552,4,0.0164041423468774,-0.393221204964453,0.0358226749183536,0.205653026869482,0.388306404788996,-0.775014489553421,-0.393221204964453,-0.393221204964453,0.888723887445146,0.952258091962562,0.405449005891774,-0.874591788058482,"volk","NOUN",-4.67514565140009
"981","waarom de reuzen in limburg zijn uitgestorven",2,"in",6,9,381,-3.25464701652527,-3.01518869400024,-2.12870645523071,-2.87654423713684,6.94187580701375,"False",-3.18455791473389,0.451423951842325,0.201882928598206,2,0.496228117698288,-1.03419375116925,0.972066689388572,0.0164041423468774,0.205653026869482,0.388306404788996,-0.393221204964453,-0.393221204964453,-0.393221204964453,0.0358226749183536,0.952258091962562,0.405449005891774,"in","ADP",-2.89192886352539
"982","waarom de reuzen in limburg zijn uitgestorven",2,"een",7,9,382,-2.79000616073608,-2.81781649589539,-2.08597564697266,-2.16569089889526,7.25087735208062,"False",-1.64904653839767,0.49895169022325,0.223137979365521,3,0.655043653600441,-0.713707478066853,1.11043325465993,0.496228117698288,0.0164041423468774,0.205653026869482,-1.03419375116925,-0.393221204964453,-0.393221204964453,0.972066689388572,0.0358226749183536,0.952258091962562,"een","DET",-2.30170714817941
"983","waarom de reuzen in limburg zijn uitgestorven",2,"geheime",8,9,383,-9.79877185821533,-8.78504848480225,-7.78464841842651,-7.98389625549316,4.70322254390079,"False",-8.65657162666321,0.793546361526839,0.354884721534327,7,-1.04016779674851,0.568237614342746,-0.0303708964281449,0.655043653600441,0.496228117698288,0.0164041423468774,-0.713707478066853,-1.03419375116925,-0.393221204964453,1.11043325465993,0.972066689388572,0.0358226749183536,"geheime","ADJ",-8.60178732872009
"984","waarom de reuzen in limburg zijn uitgestorven",2,"vergadering",9,9,384,-3.1639256477356,-3.5323498249054,-1.42221796512604,-3.87598967552185,4.50100949827642,"False",-2.32775594459963,0.990840817985538,0.443117484779432,11,0.503622657544502,1.85018270675235,-0.12091906689134,-1.04016779674851,0.655043653600441,0.496228117698288,0.568237614342746,-0.713707478066853,-1.03419375116925,-0.0303708964281449,1.11043325465993,0.972066689388572,"vergadering","NOUN",-2.8644478115777
"985","waarom de reuzen in limburg zijn uitgestorven",2,"tezamen.",10,9,385,-12.3462644815445,-13.1657184362411,-11.0835223197937,-9.73833453655243,1.35550232686675,"True",-7.29073978916858,2.31742287654961,1.03638301691561,8,-1.61145447611094,0.888723887445146,-1.5294331351631,0.503622657544502,-1.04016779674851,0.655043653600441,1.85018270675235,0.568237614342746,-0.713707478066853,-0.12091906689134,-0.0303708964281449,1.11043325465993,"tezamen","ADV",-10.7249159126601
"986","waarom de reuzen in limburg zijn uitgestorven",2,"Men",11,9,386,-5.46250438690186,-4.36363792419434,-4.67369556427002,-5.95924806594849,1.35550232686675,"True",-4.5002498626709,0.688280088449297,0.307808213066439,3,-0.0688185713195339,-0.713707478066853,-1.5294331351631,-1.61145447611094,0.503622657544502,-1.04016779674851,0.888723887445146,1.85018270675235,0.568237614342746,-1.5294331351631,-0.12091906689134,-0.0303708964281449,"men","PRON",-4.99186716079712
"987","waarom de reuzen in limburg zijn uitgestorven",2,"zou",12,9,387,-4.12014007568359,-4.24171161651611,-4.38873624801636,-3.99886441230774,6.39541985644305,"False",-4.96649146080017,0.37722288276562,0.168699201706472,3,0.105726357728268,-0.713707478066853,0.727371366146086,-0.0688185713195339,-1.61145447611094,0.503622657544502,-0.713707478066853,0.888723887445146,1.85018270675235,-1.5294331351631,-1.5294331351631,-0.12091906689134,"zou","AUX",-4.34318876266479
"988","waarom de reuzen in limburg zijn uitgestorven",2,"een",13,9,388,-3.45295691490173,-3.50993061065674,-2.80653619766235,-3.18965816497803,7.25087735208062,"False",-2.31909021735191,0.496678931716553,0.222121570862038,3,0.452178593287373,-0.713707478066853,1.11043325465993,0.105726357728268,-0.0688185713195339,-1.61145447611094,-0.713707478066853,-0.713707478066853,0.888723887445146,0.727371366146086,-1.5294331351631,-1.5294331351631,"een","DET",-3.05563442111015
"989","waarom de reuzen in limburg zijn uitgestorven",2,"deputatie",14,9,389,-11.9985932707787,-12.9652770757675,-11.3350222110748,-13.4275188446045,1.35550232686675,"True",-12.6945775027853,0.824919355921013,0.368915151158946,9,-2.08483809697605,1.20921016054755,-1.5294331351631,0.452178593287373,0.105726357728268,-0.0688185713195339,-0.713707478066853,-0.713707478066853,-0.713707478066853,1.11043325465993,0.727371366146086,-1.5294331351631,"deputatie","NOUN",-12.4841977810022
"990","waarom de reuzen in limburg zijn uitgestorven",2,"van",15,9,390,-2.14872431755066,-2.02400493621826,-2.58466863632202,-1.68264818191528,7.01373797155985,"False",-2.35619521141052,0.341071745635151,0.152531921688943,3,0.693376172734732,-0.713707478066853,1.00424556046528,-2.08483809697605,0.452178593287373,0.105726357728268,1.20921016054755,-0.713707478066853,-0.713707478066853,-1.5294331351631,1.11043325465993,0.727371366146086,"van","ADP",-2.15924825668335
"991","waarom de reuzen in limburg zijn uitgestorven",2,"sterke",16,9,391,-9.59812355041504,-10.9654035568237,-8.53791427612305,-12.8392648696899,4.52193244071004,"False",-7.22392727062106,2.17138439372938,0.971072621932212,6,-1.37144001986108,0.247751341240346,-0.11155006623057,0.693376172734732,-2.08483809697605,0.452178593287373,-0.713707478066853,1.20921016054755,-0.713707478066853,1.00424556046528,-1.5294331351631,1.11043325465993,"sterke","ADJ",-9.83292670473455
"992","waarom de reuzen in limburg zijn uitgestorven",2,"reuzen",17,9,392,-5.56006717681885,-5.69859886169434,-6.38819885253906,-8.42907333374023,3.50163036254499,"False",-2.19214792037383,2.24918382336154,1.00586558458586,6,-0.246880796052494,0.247751341240346,-0.568427050662412,-1.37144001986108,0.693376172734732,-2.08483809697605,0.247751341240346,-0.713707478066853,1.20921016054755,-0.11155006623057,1.00424556046528,-1.5294331351631,"reuzen","VERB",-5.65361722903326
"993","waarom de reuzen in limburg zijn uitgestorven",2,"naar",18,9,393,-4.75132369995117,-5.28889083862305,-5.11588573455811,-5.76927137374878,6.64439960318932,"False",-2.18017529987264,1.41280984513551,0.631827770600789,4,0.0309440985910907,-0.393221204964453,0.838861010548867,-0.246880796052494,-1.37144001986108,0.693376172734732,0.247751341240346,0.247751341240346,-0.713707478066853,-0.568427050662412,-0.11155006623057,1.00424556046528,"naar","ADP",-4.62110938935075
"994","waarom de reuzen in limburg zijn uitgestorven",2,"Halichem",19,9,394,-7.80061908997595,-5.88869457953842,-4.20601784996688,-4.22619032516377,1.35550232686675,"True",-1.75159602134954,2.24502729103702,1.0040067268202,8,-0.010363153823599,0.888723887445146,-1.5294331351631,0.0309440985910907,-0.246880796052494,-1.37144001986108,-0.393221204964453,0.247751341240346,0.247751341240346,0.838861010548867,-0.568427050662412,-0.11155006623057,"halichem","SYM",-4.77462357319891
"995","waarom de reuzen in limburg zijn uitgestorven",2,"afvaardigen,",20,9,395,-15.0924728959799,-13.939035743475,-5.94506991654634,-9.1624972820282,1.35550232686675,"True",-6.36684406921268,4.23502605056561,1.89396122710943,12,-1.44362208645277,2.17066897985474,-1.5294331351631,-0.010363153823599,0.0309440985910907,-0.246880796052494,0.888723887445146,-0.393221204964453,0.247751341240346,-1.5294331351631,0.838861010548867,-0.568427050662412,"afvaardigen","VERB",-10.1011839814484
"996","waarom de reuzen in limburg zijn uitgestorven",2,"en",21,9,396,-1.97204828262329,-1.51832747459412,-1.47952699661255,-1.81632220745087,7.14201666738946,"False",-2.33615684509277,0.35227052272081,0.157540167054623,2,0.783455843800605,-1.03419375116925,1.06168696431195,-1.44362208645277,-0.010363153823599,0.0309440985910907,2.17066897985474,0.888723887445146,-0.393221204964453,-1.5294331351631,-1.5294331351631,0.838861010548867,"en","CCONJ",-1.82447636127472
"997","waarom de reuzen in limburg zijn uitgestorven",2,"hem",22,9,397,-4.05209302902222,-2.80223560333252,-3.91528797149658,-3.38277316093445,6.56424994639933,"False",-1.08708298206329,1.20187977144343,0.537496973945885,3,0.454261220622654,-0.713707478066853,0.802971116486008,0.783455843800605,-1.44362208645277,-0.010363153823599,-1.03419375116925,2.17066897985474,0.888723887445146,1.06168696431195,-1.5294331351631,-1.5294331351631,"hem","PRON",-3.04789454936981
"998","waarom de reuzen in limburg zijn uitgestorven",2,"tot",23,9,398,-4.82321929931641,-4.57493734359741,-4.41028881072998,-4.07558631896973,6.04994079490737,"False",-3.22569632530212,0.619584549122516,0.277086633929301,3,0.13835019084442,-0.713707478066853,0.572670679754628,0.454261220622654,0.783455843800605,-1.44362208645277,-0.713707478066853,-1.03419375116925,2.17066897985474,0.802971116486008,1.06168696431195,-1.5294331351631,"tot","ADP",-4.22194561958313
"999","waarom de reuzen in limburg zijn uitgestorven",2,"rede",24,9,399,-5.99397087097168,-3.87310338020325,-8.99111175537109,-7.64122009277344,3.71533780920664,"False",-8.67484474182129,2.11921557110066,0.947742015191421,4,-0.618539858639433,-0.393221204964453,-0.472731848358209,0.13835019084442,0.454261220622654,0.783455843800605,-0.713707478066853,-0.713707478066853,-1.03419375116925,0.572670679754628,0.802971116486008,1.06168696431195,"rede","NOUN",-7.03485016822815
"1000","waarom de reuzen in limburg zijn uitgestorven",2,"brengen.",25,9,400,-3.29676640033722,-2.09548902511597,-1.95407196879387,-1.71075558662415,2.92370405093375,"False",-0.146192046599936,1.12762391308005,0.504288744540262,8,0.779102530486157,0.888723887445146,-0.827214360933917,-0.618539858639433,0.13835019084442,0.454261220622654,-0.393221204964453,-0.713707478066853,-0.713707478066853,-0.472731848358209,0.572670679754628,0.802971116486008,"brengen","VERB",-1.84065500549423
"1001","waarom de reuzen in limburg zijn uitgestorven",2,"Aldus",0,10,401,-8.32074356079102,-7.95452213287354,-8.48034858703613,-7.87446784973145,1.35550232686675,"True",-7.65419594198465,0.337214841034024,0.150807061514773,5,-0.893538792805717,-0.0727349318620536,-1.5294331351631,0.779102530486157,-0.618539858639433,0.13835019084442,0.888723887445146,-0.393221204964453,-0.713707478066853,-0.827214360933917,-0.472731848358209,0.572670679754628,"aldus","ADV",-8.05685561448336
"1002","waarom de reuzen in limburg zijn uitgestorven",2,"geschiedde.",1,10,402,-3.40636044740677,-1.68668574094772,-0.595155403017998,-1.85060188174248,1.35550232686675,"True",-1.85666887050934,1.00241916726244,0.448295479989511,11,0.768759325900427,1.85018270675235,-1.5294331351631,-0.893538792805717,0.779102530486157,-0.618539858639433,-0.0727349318620536,0.888723887445146,-0.393221204964453,-1.5294331351631,-0.827214360933917,-0.472731848358209,"geschiedde","VERB",-1.87909446872486
"1003","waarom de reuzen in limburg zijn uitgestorven",2,"Zeven",2,10,403,-8.56353569030762,-9.04493808746338,-8.42318916320801,-8.29307842254639,1.35550232686675,"True",-6.30527400970459,1.05678337640486,0.472607893426603,5,-0.912144836359308,-0.0727349318620536,-1.5294331351631,0.768759325900427,-0.893538792805717,0.779102530486157,1.85018270675235,-0.0727349318620536,0.888723887445146,-1.5294331351631,-1.5294331351631,-0.827214360933917,"zeven","NUM",-8.126003074646
"1004","waarom de reuzen in limburg zijn uitgestorven",2,"van",3,10,404,-4.39767456054688,-5.00669860839844,-3.73626279830933,-4.11825609207153,7.01373797155985,"False",-3.45041275024414,0.603438572193446,0.269865933533992,3,0.159899190982101,-0.713707478066853,1.00424556046528,-0.912144836359308,0.768759325900427,-0.893538792805717,-0.0727349318620536,1.85018270675235,-0.0727349318620536,-1.5294331351631,-1.5294331351631,-1.5294331351631,"van","ADP",-4.14186096191406
"1005","waarom de reuzen in limburg zijn uitgestorven",2,"de",4,10,405,-1.15200126171112,-0.986890017986298,-0.398139148950577,-0.539582788944244,7.38129056461726,"False",-0.419869899749756,0.347107720088915,0.155231291526756,2,1.08621668502314,-1.03419375116925,1.16883046520072,0.159899190982101,-0.912144836359308,0.768759325900427,-0.713707478066853,-0.0727349318620536,1.85018270675235,1.00424556046528,-1.5294331351631,-1.5294331351631,"de","DET",-0.699296623468399
"1006","waarom de reuzen in limburg zijn uitgestorven",2,"sterkste",5,10,406,-4.61267948150635,-5.90317535400391,-7.18159341812134,-10.9749841690063,4.04658381898972,"False",-2.2776486085495,3.23094540378609,1.44492271089124,8,-0.391213830244769,0.888723887445146,-0.324404523251759,1.08621668502314,0.159899190982101,-0.912144836359308,-1.03419375116925,-0.713707478066853,-0.0727349318620536,1.16883046520072,1.00424556046528,-1.5294331351631,"sterkste","ADJ",-6.19001620623748
"1007","waarom de reuzen in limburg zijn uitgestorven",2,"reuzen",6,10,407,-0.991415321826935,-1.97352802753448,-0.242729410529137,-0.188000366091728,3.50163036254499,"False",-0.52743554933113,0.736887176445307,0.329545963655918,6,1.06325759529223,0.247751341240346,-0.568427050662412,-0.391213830244769,1.08621668502314,0.159899190982101,0.888723887445146,-1.03419375116925,-0.713707478066853,-0.324404523251759,1.16883046520072,1.00424556046528,"reuzen","VERB",-0.784621735062682
"1008","waarom de reuzen in limburg zijn uitgestorven",2,"organiseerden",7,10,408,-9.74525373801589,-8.55692714313045,-9.82575055444613,-9.57516504172236,2.63425592781958,"False",-9.28419277683133,0.513638324208513,0.229706041755862,13,-1.25426503696312,2.49115525295715,-0.956825177639973,1.06325759529223,-0.391213830244769,1.08621668502314,0.247751341240346,0.888723887445146,-1.03419375116925,-0.568427050662412,-0.324404523251759,1.16883046520072,"organiseerden","VERB",-9.39745785082923
"1009","waarom de reuzen in limburg zijn uitgestorven",2,"zich,",8,10,409,-6.10797548294067,-4.02881920337677,-2.89715898036957,-5.85788679122925,1.35550232686675,"True",-3.36601755954325,1.45728703385538,0.651718574085935,5,0.0765629459102787,-0.0727349318620536,-1.5294331351631,-1.25426503696312,1.06325759529223,-0.391213830244769,2.49115525295715,0.247751341240346,0.888723887445146,-0.956825177639973,-0.568427050662412,-0.324404523251759,"zich","PRON",-4.4515716034919
"1010","waarom de reuzen in limburg zijn uitgestorven",2,"en",9,10,410,-1.05433738231659,-1.40652704238892,-1.11803436279297,-1.4531786441803,7.14201666738946,"False",-0.812635183334351,0.264536139205604,0.118304157953816,2,0.95984541931148,-1.03419375116925,1.06168696431195,0.0765629459102787,-1.25426503696312,1.06325759529223,-0.0727349318620536,2.49115525295715,0.247751341240346,-1.5294331351631,-0.956825177639973,-0.568427050662412,"en","CCONJ",-1.16894252300263
"1011","waarom de reuzen in limburg zijn uitgestorven",2,"de",10,10,411,-2.53017592430115,-3.27418947219849,-2.36577129364014,-2.332932472229,7.38129056461726,"False",-3.46716046333313,0.536025456740023,0.239717871788213,2,0.522566239307691,-1.03419375116925,1.16883046520072,0.95984541931148,0.0765629459102787,-1.25426503696312,-1.03419375116925,-0.0727349318620536,2.49115525295715,1.06168696431195,-1.5294331351631,-0.956825177639973,"de","DET",-2.79404592514038
"1012","waarom de reuzen in limburg zijn uitgestorven",2,"petitie",11,10,412,-8.36683654785156,-11.1517753601074,-13.4794157147408,-15.7828388214111,3.4382876971832,"False",-13.4388676770031,2.80636768767841,1.25504578390156,7,-2.07400745976755,0.568237614342746,-0.596791009293581,0.522566239307691,0.95984541931148,0.0765629459102787,-1.03419375116925,-1.03419375116925,-0.0727349318620536,1.16883046520072,1.06168696431195,-1.5294331351631,"petitie","NOUN",-12.4439468242228
"1013","waarom de reuzen in limburg zijn uitgestorven",2,"werd",12,10,413,-1.60957503318787,-3.12876081466675,-1.14505767822266,-1.78226029872894,5.71068556287643,"False",-0.845051390118897,0.87965562616985,0.393393955381185,4,0.816373556973103,-0.393221204964453,0.420756937069937,-2.07400745976755,0.522566239307691,0.95984541931148,0.568237614342746,-1.03419375116925,-1.03419375116925,-0.596791009293581,1.16883046520072,1.06168696431195,"werd","AUX",-1.70214104298502
"1014","waarom de reuzen in limburg zijn uitgestorven",2,"overgereikt.",13,10,414,-14.4006028622389,-17.0610894560814,-18.7825722694397,-20.3381553888321,1.35550232686675,"True",-15.2923366154719,2.44154239738916,1.09189095410199,12,-3.34701554226388,2.17066897985474,-1.5294331351631,0.816373556973103,-2.07400745976755,0.522566239307691,-0.393221204964453,0.568237614342746,-1.03419375116925,0.420756937069937,-0.596791009293581,1.16883046520072,"overgereikt","VERB",-17.1749513184128
"1015","waarom de reuzen in limburg zijn uitgestorven",2,"De",14,10,415,-2.21794486045837,-2.00290060043335,-1.79374706745148,-1.98277866840363,1.35550232686675,"True",-2.10311794281006,0.157288682702786,0.070341637322965,2,0.73081845813672,-1.03419375116925,-1.5294331351631,-3.34701554226388,0.816373556973103,-2.07400745976755,2.17066897985474,-0.393221204964453,0.568237614342746,-1.5294331351631,0.420756937069937,-0.596791009293581,"de","DET",-2.02009782791138
"1016","waarom de reuzen in limburg zijn uitgestorven",2,"vorst",15,10,416,-5.64497184753418,-5.29944896697998,-4.95439052581787,-6.42950248718262,3.63425592781958,"False",-3.67872029542923,1.01170307720317,0.452447370734401,5,-0.125201034269616,-0.0727349318620536,-0.509039179542717,0.73081845813672,-3.34701554226388,0.816373556973103,-1.03419375116925,2.17066897985474,-0.393221204964453,-1.5294331351631,-1.5294331351631,0.420756937069937,"vorst","NOUN",-5.20140682458878
"1017","waarom de reuzen in limburg zijn uitgestorven",2,"had",16,10,417,-3.35571575164795,-3.8310604095459,-3.33026027679443,-2.85912537574768,6.31978081852077,"False",-2.7359185218811,0.438322684498494,0.196023863723765,3,0.407301361898636,-0.713707478066853,0.693501264054942,-0.125201034269616,0.73081845813672,-3.34701554226388,-0.0727349318620536,-1.03419375116925,2.17066897985474,-0.509039179542717,-1.5294331351631,-1.5294331351631,"had","AUX",-3.22241606712341
"1018","waarom de reuzen in limburg zijn uitgestorven",2,"zich",17,10,418,-3.82972431182861,-3.34527063369751,-2.65578126907349,-3.23738980293274,5.83617027468855,"False",-3.32357001304626,0.418272164676021,0.187056998662314,4,0.392251536414877,-0.393221204964453,0.476947233994674,0.407301361898636,-0.125201034269616,0.73081845813672,-0.713707478066853,-0.0727349318620536,-1.03419375116925,0.693501264054942,-0.509039179542717,-1.5294331351631,"zich","PRON",-3.27834720611572
"1019","waarom de reuzen in limburg zijn uitgestorven",2,"naar",18,10,419,-4.8519139289856,-4.79420185089111,-5.46003150939941,-5.42178440093994,6.64439960318932,"False",-6.13808262348175,0.546334318962207,0.24432813512811,4,-0.160664416731625,-0.393221204964453,0.838861010548867,0.392251536414877,0.407301361898636,-0.125201034269616,-0.393221204964453,-0.713707478066853,-0.0727349318620536,0.476947233994674,0.693501264054942,-0.509039179542717,"naar","ADP",-5.33320286273956
"1020","waarom de reuzen in limburg zijn uitgestorven",2,"de",19,10,420,-2.45559310913086,-1.42611491680145,-1.66848528385162,-1.52124834060669,7.38129056461726,"False",-1.17240393161774,0.485827621856658,0.21726871756371,2,0.830734755319552,-1.03419375116925,1.16883046520072,-0.160664416731625,0.392251536414877,0.407301361898636,-0.393221204964453,-0.393221204964453,-0.713707478066853,0.838861010548867,0.476947233994674,0.693501264054942,"de","DET",-1.64876911640167
"1021","waarom de reuzen in limburg zijn uitgestorven",2,"wens",20,10,421,-7.78040218353271,-8.95315074920654,-8.69458866119385,-8.21150398254395,4.77014147360376,"False",-7.4196412563324,0.631724909893528,0.282515968320372,4,-0.935246316744742,-0.393221204964453,-0.000405536699500371,0.830734755319552,-0.160664416731625,0.392251536414877,-1.03419375116925,-0.393221204964453,-0.393221204964453,1.16883046520072,0.838861010548867,0.476947233994674,"wens","NOUN",-8.21185736656189
"1022","waarom de reuzen in limburg zijn uitgestorven",2,"van",21,10,422,-1.17136895656586,-1.21144318580627,-0.180097952485085,-0.206820130348206,7.01373797155985,"False",-0.19120129942894,0.547276096188617,0.244749310707692,3,1.11503768939749,-0.713707478066853,1.00424556046528,-0.935246316744742,0.830734755319552,-0.160664416731625,-0.393221204964453,-1.03419375116925,-0.393221204964453,-0.000405536699500371,1.16883046520072,0.838861010548867,"van","ADP",-0.592186304926872
"1023","waarom de reuzen in limburg zijn uitgestorven",2,"zijn",22,10,423,-1.81157946586609,-2.54022860527039,-1.73014450073242,-2.29339241981506,6.89763905662365,"False",-0.364056062651798,0.843317996355759,0.377143273300079,4,0.804066164225513,-0.393221204964453,0.952258091962562,1.11503768939749,-0.935246316744742,0.830734755319552,-0.713707478066853,-0.393221204964453,-1.03419375116925,1.00424556046528,-0.000405536699500371,1.16883046520072,"zijn","AUX",-1.74788021086715
"1024","waarom de reuzen in limburg zijn uitgestorven",2,"natie",23,10,424,-7.2985315322876,-8.50372219085693,-7.8988881111145,-7.50213813781738,3.99299205637927,"False",-8.45631227642298,0.545190221575096,0.243816479222017,5,-0.85992098061195,-0.0727349318620536,-0.34840216416207,0.804066164225513,1.11503768939749,-0.935246316744742,-0.393221204964453,-0.713707478066853,-0.393221204964453,0.952258091962562,1.00424556046528,-0.000405536699500371,"natie","NOUN",-7.93191844969988
"1025","waarom de reuzen in limburg zijn uitgestorven",2,"te",24,10,425,-3.49836158752441,-2.98632574081421,-4.72250461578369,-4.83582496643066,6.89082176946467,"False",-4.41010189056396,0.810387735285315,0.362416412846014,2,0.173685982340433,-1.03419375116925,0.949205406227762,-0.85992098061195,0.804066164225513,1.11503768939749,-0.0727349318620536,-0.393221204964453,-0.713707478066853,-0.34840216416207,0.952258091962562,1.00424556046528,"te","ADP",-4.09062376022339
"1026","waarom de reuzen in limburg zijn uitgestorven",2,"schikken.",25,10,426,-7.89019858837128,-6.90076792240143,-3.08869624137878,-5.94930022954941,1.35550232686675,"True",-5.9015434239991,1.79287910447679,0.801799910609811,9,-0.325581749051039,1.20921016054755,-1.5294331351631,0.173685982340433,-0.85992098061195,0.804066164225513,-1.03419375116925,-0.0727349318620536,-0.393221204964453,0.949205406227762,-0.34840216416207,0.952258091962562,"schikken","VERB",-5.94610128114
"1027","waarom de reuzen in limburg zijn uitgestorven",2,"Hij",26,10,427,-2.21078324317932,-1.8917453289032,-2.26505351066589,-1.85449481010437,1.35550232686675,"True",-1.31526830792427,0.378688978815872,0.169354859792454,3,0.761124359835014,-0.713707478066853,-1.5294331351631,-0.325581749051039,0.173685982340433,-0.85992098061195,1.20921016054755,-1.03419375116925,-0.0727349318620536,-1.5294331351631,0.949205406227762,-0.34840216416207,"hij","PRON",-1.90746904015541
"1028","waarom de reuzen in limburg zijn uitgestorven",2,"ontving",27,10,428,-6.61984729766846,-5.81154918670654,-6.44854879379272,-6.81914091110229,3.58338903148043,"False",-4.90529900789261,0.777371565424684,0.347651132813004,7,-0.37261001824927,0.568237614342746,-0.531816663490053,0.761124359835014,-0.325581749051039,0.173685982340433,-0.713707478066853,1.20921016054755,-1.03419375116925,-1.5294331351631,-1.5294331351631,0.949205406227762,"ontving","VERB",-6.12087703943252
"1029","waarom de reuzen in limburg zijn uitgestorven",2,"de",28,10,429,-1.90561616420746,-2.06761002540588,-1.66319692134857,-1.71237754821777,7.38129056461726,"False",-0.537751078605652,0.603009454581745,0.269674026303971,2,0.849962720631387,-1.03419375116925,1.16883046520072,-0.37261001824927,0.761124359835014,-0.325581749051039,0.568237614342746,-0.713707478066853,1.20921016054755,-0.531816663490053,-1.5294331351631,-1.5294331351631,"de","DET",-1.57731034755707
"1030","waarom de reuzen in limburg zijn uitgestorven",2,"gedeputeerden",29,10,430,-13.5505956374109,-12.1293602567166,-13.6515785381198,-13.7195639610291,1.35550232686675,"True",-7.56788968044566,2.63024074126503,1.17627941893161,13,-1.98786242824807,2.49115525295715,-1.5294331351631,0.849962720631387,-0.37261001824927,0.761124359835014,-1.03419375116925,0.568237614342746,-0.713707478066853,1.16883046520072,-0.531816663490053,-1.5294331351631,"gedeputeerden","VERB",-12.1237976147444
"1031","waarom de reuzen in limburg zijn uitgestorven",2,"allergenadigst,",30,10,431,-27.0083692073822,-27.1901710033417,-25.7618895769119,-35.0881271362305,1.35550232686675,"True",-25.282606145367,4.0078714663619,1.79237460877339,15,-6.27761709524384,3.13212779916194,-1.5294331351631,-1.98786242824807,0.849962720631387,-0.37261001824927,2.49115525295715,-1.03419375116925,0.568237614342746,-1.5294331351631,1.16883046520072,-0.531816663490053,"allergenadigst","NOUN",-28.0662326138467
"1032","waarom de reuzen in limburg zijn uitgestorven",2,"en",31,10,432,-0.908345282077789,-1.20510244369507,-0.745479166507721,-0.930304944515228,7.14201666738946,"False",-0.572336792945862,0.235309769734261,0.105233728179126,2,1.03966163098809,-1.03419375116925,1.06168696431195,-6.27761709524384,-1.98786242824807,0.849962720631387,3.13212779916194,2.49115525295715,-1.03419375116925,-1.5294331351631,-1.5294331351631,1.16883046520072,"en","CCONJ",-0.872313725948334
"1033","waarom de reuzen in limburg zijn uitgestorven",2,"beloofde",32,10,433,-5.2390832901001,-5.36218118667603,-4.49263906478882,-4.52676153182983,4.20492174066365,"False",-5.0666458341293,0.404534476719125,0.180913317837254,8,-0.0541794014662386,0.888723887445146,-0.253503018958352,1.03966163098809,-6.27761709524384,-1.98786242824807,-1.03419375116925,3.13212779916194,2.49115525295715,1.06168696431195,-1.5294331351631,-1.5294331351631,"beloofde","VERB",-4.93746218150482
"1034","waarom de reuzen in limburg zijn uitgestorven",2,"hun",33,10,434,-4.64974021911621,-3.24521660804749,-2.53382301330566,-3.94002771377563,5.87531719976506,"False",-2.80765891075134,0.862023912224047,0.385508813192656,3,0.350020835225673,-0.713707478066853,0.494476678912498,-0.0541794014662386,1.03966163098809,-6.27761709524384,0.888723887445146,-1.03419375116925,3.13212779916194,-0.253503018958352,1.06168696431195,-1.5294331351631,"hun","PRON",-3.43529329299927
"1035","waarom de reuzen in limburg zijn uitgestorven",2,"verlangen",34,10,435,-10.1525545120239,-8.54544448852539,-11.3934316635132,-7.14751243591309,4.19182644257351,"False",-9.87169569730759,1.62512477070131,0.726777891841379,9,-1.26090316066723,1.20921016054755,-0.259366910084027,0.350020835225673,-0.0541794014662386,1.03966163098809,-0.713707478066853,0.888723887445146,-1.03419375116925,0.494476678912498,-0.253503018958352,1.06168696431195,"verlangen","NOUN",-9.42212775945663
