,file_name,n_sentence,token,probability,surprisal
3482,de_zilveren_schaatsen,38,uit,0.00020357889297883958,8.499456947724589
3483,de_zilveren_schaatsen,38,de,0.004004438873380423,5.520351814799392
3484,de_zilveren_schaatsen,38,gescheurde,0.0010897250613197684,6.821829851879581
3485,de_zilveren_schaatsen,38,"
",0.23697401583194733,1.4398047816975579
3486,de_zilveren_schaatsen,38,voering,0.006785443983972073,4.992975551731205
3487,de_zilveren_schaatsen,38,een,0.00033427574089728296,8.003544334035569
3488,de_zilveren_schaatsen,38,dotje,5.015703663957538e-06,12.202936834537223
3489,de_zilveren_schaatsen,38,watten,2.580299951659981e-05,10.565019812461085
3490,de_zilveren_schaatsen,38,",",0.41637122631073,0.8761780457078513
3491,de_zilveren_schaatsen,38,legde,0.0004465400706976652,7.713981417670743
3492,de_zilveren_schaatsen,38,dat,0.00027233536820858717,8.20847627979814
3493,de_zilveren_schaatsen,38,op,0.01036469079554081,4.569350365132148
3494,de_zilveren_schaatsen,38,de,0.001643040799535811,6.411206607894599
3495,de_zilveren_schaatsen,38,plaats,0.0006061772583052516,7.408338109212129
3496,de_zilveren_schaatsen,38,",",0.16068130731582642,1.8283323333788564
3497,de_zilveren_schaatsen,38,waar,0.01095558237284422,4.5139061468872255
3498,de_zilveren_schaatsen,38,hij,0.00012236667680554092,9.008488473273093
3499,de_zilveren_schaatsen,38,het,0.00022574677132070065,8.396096667781855
3500,de_zilveren_schaatsen,38,touw,9.81825651251711e-05,9.228681902916946
3501,de_zilveren_schaatsen,38,"
",0.21981298923492432,1.5149781430584055
3502,de_zilveren_schaatsen,38,moest,0.002056962577626109,6.18652486117194
3503,de_zilveren_schaatsen,38,binden,4.1174330362991896e-06,12.400280638220746
3504,de_zilveren_schaatsen,38,",",0.6787821650505066,0.3874550202004355
3505,de_zilveren_schaatsen,38,en,0.002712177811190486,5.910003346454991
3506,de_zilveren_schaatsen,38,bond,0.00041762206819839776,7.780933677489433
3507,de_zilveren_schaatsen,38,toen,0.0004937945050187409,7.613391109064198
3508,de_zilveren_schaatsen,38,de,0.011145390570163727,4.49672926832912
3509,de_zilveren_schaatsen,38,schaats,8.135888492688537e-06,11.719225604733698
3510,de_zilveren_schaatsen,38,vast,0.003248704131692648,5.729499090863874
3511,de_zilveren_schaatsen,38,",",0.3518088161945343,1.0446673867467062
3512,de_zilveren_schaatsen,38,zoo,0.0023080497048795223,6.071352394658507
3513,de_zilveren_schaatsen,38,schielijk,6.445554390666075e-06,11.95211990655009
3514,de_zilveren_schaatsen,38,als,0.0002877146180253476,8.153541478738056
3515,de_zilveren_schaatsen,38,hij,1.3318787750904448e-05,11.226334906685523
3516,de_zilveren_schaatsen,38,’t,1.5915161384327803e-06,13.350823449884361
3517,de_zilveren_schaatsen,38,met,6.119334284448996e-05,9.701472151413464
3518,de_zilveren_schaatsen,38,"
",0.3765466809272766,0.9767132529012518
3519,de_zilveren_schaatsen,38,zijn,0.01948508992791176,3.9381057249641493
3520,de_zilveren_schaatsen,38,van,0.00105540850199759,6.853827381313963
3521,de_zilveren_schaatsen,38,kou,0.0034851660020649433,5.659239602599936
3522,de_zilveren_schaatsen,38,verstijfde,0.00015050747606437653,8.801497800162743
3523,de_zilveren_schaatsen,38,vingers,0.00022375107801053673,8.404976382896729
3524,de_zilveren_schaatsen,38,doen,0.00028369363280944526,8.167615659794187
3525,de_zilveren_schaatsen,38,kon.,1.0946442671411205e-05,11.422496024674274
3526,de_zilveren_schaatsen,38,"

",0.005006774328649044,5.296963417820617
3527,de_zilveren_schaatsen,38,„,0.0005353469168767333,7.532595578456184
3528,de_zilveren_schaatsen,38,Kijk,0.01484720129519701,4.209943896465081
3529,de_zilveren_schaatsen,38,",",0.017394883558154106,4.051579164384304
3530,de_zilveren_schaatsen,38,nu,2.9939044907223433e-05,10.416347079707952
3531,de_zilveren_schaatsen,38,zal,1.4755538302324567e-07,15.729062253517107
3532,de_zilveren_schaatsen,38,’t,0.00010227849270449951,9.187811144602366
3533,de_zilveren_schaatsen,38,je,0.015930870547890663,4.139496508223737
3534,de_zilveren_schaatsen,38,geen,0.00022808667563367635,8.385784844962872
3535,de_zilveren_schaatsen,38,pijn,0.00033969501964747906,7.9874623439370644
3536,de_zilveren_schaatsen,38,meer,0.0033504136372357607,5.698671466965704
3537,de_zilveren_schaatsen,38,doen,0.0020560903940349817,6.186948966385372
3538,de_zilveren_schaatsen,38,",",0.27646687626838684,1.2856642616936178
3539,de_zilveren_schaatsen,38,Griete,0.00023253589461091906,8.366465959429759
3540,de_zilveren_schaatsen,38,",",0.20456057786941528,1.586891123064717
3541,de_zilveren_schaatsen,38,”,0.0007178179803304374,7.239294530344046
3542,de_zilveren_schaatsen,38,zeide,0.00022049271501600742,8.419645902099314
3543,de_zilveren_schaatsen,38,hij,0.0002123860758729279,8.457104826899212
