"","X","story_name","document_id","word","word_n","paragraph_n","lp","wl","s_lp","s_lp1","s_lp2","s_lp3","s_wl","s_wl1","s_wl2","s_wl3","number_word","word_rm_punct","pos","lp_quantile"
"842",842,"waarom de reuzen in limburg zijn uitgestorven",2,"en",33,4,-2.05327224731445,2,0.748884694686161,-1.31464613446744,0.354827780483235,-5.75198107582039,-1.0343949469528,-0.713901874399868,-0.713901874399868,1.2090565609177,242,"en","CCONJ","high_lp"
"843",843,"waarom de reuzen in limburg zijn uitgestorven",2,"alle",34,4,-5.99413394927979,4,-0.19576476086765,0.748884694686161,-1.31464613446744,0.354827780483235,-0.393408801846939,-1.0343949469528,-0.713901874399868,-0.713901874399868,243,"alle","DET","med_lp"
"844",844,"waarom de reuzen in limburg zijn uitgestorven",2,"reuzen",35,4,-6.14430046081543,6,-0.231760622710204,-0.19576476086765,0.748884694686161,-1.31464613446744,0.247577343258918,-0.393408801846939,-1.0343949469528,-0.713901874399868,244,"reuzen","VERB","med_lp"
"845",845,"waarom de reuzen in limburg zijn uitgestorven",2,"maakten",36,4,-5.51056575775146,7,-0.0798504092874954,-0.231760622710204,-0.19576476086765,0.748884694686161,0.568070415811847,0.247577343258918,-0.393408801846939,-1.0343949469528,245,"maakten","VERB","med_lp"
"846",846,"waarom de reuzen in limburg zijn uitgestorven",2,"zich",37,4,-2.13116908073425,4,0.73021233142036,-0.0798504092874954,-0.231760622710204,-0.19576476086765,-0.393408801846939,0.568070415811847,0.247577343258918,-0.393408801846939,246,"zich","PRON","high_lp"
"847",847,"waarom de reuzen in limburg zijn uitgestorven",2,"uit",38,4,-4.49671840667725,3,0.163175208112197,0.73021233142036,-0.0798504092874954,-0.231760622710204,-0.713901874399868,-0.393408801846939,0.568070415811847,0.247577343258918,247,"uit","ADP","med_lp"
"848",848,"waarom de reuzen in limburg zijn uitgestorven",2,"de",39,4,-2.67049193382263,2,0.600933235104042,0.163175208112197,0.73021233142036,-0.0798504092874954,-1.0343949469528,-0.713901874399868,-0.393408801846939,0.568070415811847,248,"de","DET","med_lp"
"849",849,"waarom de reuzen in limburg zijn uitgestorven",2,"voeten.",40,4,-6.72201550006866,7,-0.37024256868249,0.600933235104042,0.163175208112197,0.73021233142036,0.568070415811847,-1.0343949469528,-0.713901874399868,-0.393408801846939,249,"voeten","NOUN","low_lp"
"850",850,"waarom de reuzen in limburg zijn uitgestorven",2,"Daarbij",41,4,-7.06052112579346,7,-0.451384506468168,-0.37024256868249,0.600933235104042,0.163175208112197,0.568070415811847,0.568070415811847,-1.0343949469528,-0.713901874399868,250,"daarbij","ADV","low_lp"
"851",851,"waarom de reuzen in limburg zijn uitgestorven",2,"zijn",42,4,-3.44541621208191,4,0.415178988212306,-0.451384506468168,-0.37024256868249,0.600933235104042,-0.393408801846939,0.568070415811847,0.568070415811847,-1.0343949469528,251,"zijn","AUX","med_lp"
"852",852,"waarom de reuzen in limburg zijn uitgestorven",2,"heel",43,4,-6.90225696563721,4,-0.413447587075457,0.415178988212306,-0.451384506468168,-0.37024256868249,-0.393408801846939,-0.393408801846939,0.568070415811847,0.568070415811847,252,"heel","ADJ","low_lp"
"853",853,"waarom de reuzen in limburg zijn uitgestorven",2,"veel",44,4,-1.46383368968964,4,0.890176842102807,-0.413447587075457,0.415178988212306,-0.451384506468168,-0.393408801846939,-0.393408801846939,-0.393408801846939,0.568070415811847,253,"veel","PRON","high_lp"
"854",854,"waarom de reuzen in limburg zijn uitgestorven",2,"heuvels",45,4,-9.93717384338379,7,-1.14093634284291,0.890176842102807,-0.413447587075457,0.415178988212306,0.568070415811847,-0.393408801846939,-0.393408801846939,-0.393408801846939,254,"heuvels","NOUN","low_lp"
"855",855,"waarom de reuzen in limburg zijn uitgestorven",2,"en",46,4,-2.79598045349121,2,0.57085284387284,-1.14093634284291,0.890176842102807,-0.413447587075457,-1.0343949469528,0.568070415811847,-0.393408801846939,-0.393408801846939,255,"en","CCONJ","med_lp"
"856",856,"waarom de reuzen in limburg zijn uitgestorven",2,"dalen",47,4,-3.19770526885986,5,0.474556866794732,0.57085284387284,-1.14093634284291,0.890176842102807,-0.0729157292940105,-1.0343949469528,0.568070415811847,-0.393408801846939,256,"dalen","VERB","med_lp"
"857",857,"waarom de reuzen in limburg zijn uitgestorven",2,"ontstaan,",48,4,-9.98738181591034,9,-1.15297151116359,0.474556866794732,0.57085284387284,-1.14093634284291,1.2090565609177,-0.0729157292940105,-1.0343949469528,0.568070415811847,257,"ontstaan","VERB","low_lp"
"858",858,"waarom de reuzen in limburg zijn uitgestorven",2,"te",49,4,-5.75848054885864,2,-0.139277151496272,-1.15297151116359,0.474556866794732,0.57085284387284,-1.0343949469528,1.2090565609177,-0.0729157292940105,-1.0343949469528,258,"te","ADP","med_lp"
"859",859,"waarom de reuzen in limburg zijn uitgestorven",2,"veel",50,4,-3.94902181625366,4,0.294461542188396,-0.139277151496272,-1.15297151116359,0.474556866794732,-0.393408801846939,-1.0343949469528,1.2090565609177,-0.0729157292940105,259,"veel","PRON","med_lp"
"860",860,"waarom de reuzen in limburg zijn uitgestorven",2,"om",51,4,-4.37526512145996,2,0.192288328143411,0.294461542188396,-0.139277151496272,-1.15297151116359,-1.0343949469528,-0.393408801846939,-1.0343949469528,1.2090565609177,260,"om","ADP","med_lp"
"861",861,"waarom de reuzen in limburg zijn uitgestorven",2,"op",52,4,-3.8155677318573,2,0.326451329625896,0.192288328143411,0.294461542188396,-0.139277151496272,-1.0343949469528,-1.0343949469528,-0.393408801846939,-1.0343949469528,261,"op","ADP","med_lp"
"862",862,"waarom de reuzen in limburg zijn uitgestorven",2,"te",53,4,-1.29744899272919,2,0.930060305487932,0.326451329625896,0.192288328143411,0.294461542188396,-1.0343949469528,-1.0343949469528,-1.0343949469528,-0.393408801846939,262,"te","ADP","high_lp"
"863",863,"waarom de reuzen in limburg zijn uitgestorven",2,"noemen.",54,4,-9.17236256599426,7,-0.957606246172143,0.930060305487932,0.326451329625896,0.192288328143411,0.568070415811847,-1.0343949469528,-1.0343949469528,-1.0343949469528,263,"noemen","VERB","low_lp"
"864",864,"waarom de reuzen in limburg zijn uitgestorven",2,"Halichem",0,5,-3.85993608646095,8,0.315815954626754,-0.957606246172143,0.930060305487932,0.326451329625896,0.888563488364776,0.568070415811847,-1.0343949469528,-1.0343949469528,264,"halichem","SYM","med_lp"
"865",865,"waarom de reuzen in limburg zijn uitgestorven",2,"hield",1,5,-4.48454570770264,5,0.16609308098585,0.315815954626754,-0.957606246172143,0.930060305487932,-0.0729157292940105,0.888563488364776,0.568070415811847,-1.0343949469528,265,"hield","VERB","med_lp"
"866",866,"waarom de reuzen in limburg zijn uitgestorven",2,"van",2,5,-3.03417348861694,3,0.513756468012704,0.16609308098585,0.315815954626754,-0.957606246172143,-0.713901874399868,-0.0729157292940105,0.888563488364776,0.568070415811847,266,"van","ADP","med_lp"
"867",867,"waarom de reuzen in limburg zijn uitgestorven",2,"zijn",3,5,-2.37878131866455,4,0.670858113120168,0.513756468012704,0.16609308098585,0.315815954626754,-0.393408801846939,-0.713901874399868,-0.0729157292940105,0.888563488364776,267,"zijn","AUX","high_lp"
"868",868,"waarom de reuzen in limburg zijn uitgestorven",2,"vrijgezellenleven!",4,5,-17.5866404771805,18,-2.97456183832513,0.670858113120168,0.513756468012704,0.16609308098585,4.09349421389406,-0.393408801846939,-0.713901874399868,-0.0729157292940105,268,"vrijgezellenleven","VERB","low_lp"
"869",869,"waarom de reuzen in limburg zijn uitgestorven",2,"Waarom?",5,5,-8.61970281600952,7,-0.82513021138279,-2.97456183832513,0.670858113120168,0.513756468012704,0.568070415811847,4.09349421389406,-0.393408801846939,-0.713901874399868,269,"waarom","ADV","low_lp"
"870",870,"waarom de reuzen in limburg zijn uitgestorven",2,"De",6,5,-3.61120700836182,2,0.37543788657366,-0.82513021138279,-2.97456183832513,0.670858113120168,-1.0343949469528,0.568070415811847,4.09349421389406,-0.393408801846939,270,"de","DET","med_lp"
"871",871,"waarom de reuzen in limburg zijn uitgestorven",2,"oude",7,5,-5.01728534698486,4,0.0383920226236888,0.37543788657366,-0.82513021138279,-2.97456183832513,-0.393408801846939,-1.0343949469528,0.568070415811847,4.09349421389406,271,"oude","ADJ","med_lp"
"872",872,"waarom de reuzen in limburg zijn uitgestorven",2,"kronieken",8,5,-9.31161609105766,9,-0.990986196189036,0.0383920226236888,0.37543788657366,-0.82513021138279,1.2090565609177,-0.393408801846939,-1.0343949469528,0.568070415811847,272,"kronieken","VERB","low_lp"
"873",873,"waarom de reuzen in limburg zijn uitgestorven",2,"zwijgen",9,5,-10.3454027175903,7,-1.23879138392903,-0.990986196189036,0.0383920226236888,0.37543788657366,0.568070415811847,1.2090565609177,-0.393408801846939,-1.0343949469528,273,"zwijgen","VERB","low_lp"
"874",874,"waarom de reuzen in limburg zijn uitgestorven",2,"hierover.",10,5,-9.14897894859314,9,-0.952001045300509,-1.23879138392903,-0.990986196189036,0.0383920226236888,1.2090565609177,0.568070415811847,1.2090565609177,-0.393408801846939,274,"hierover","ADV","low_lp"
"875",875,"waarom de reuzen in limburg zijn uitgestorven",2,"Misschien",11,5,-4.32779407501221,9,0.203667437986082,-0.952001045300509,-1.23879138392903,-0.990986196189036,1.2090565609177,1.2090565609177,0.568070415811847,1.2090565609177,275,"misschien","ADV","med_lp"
"876",876,"waarom de reuzen in limburg zijn uitgestorven",2,"had",12,5,-3.22474241256714,3,0.46807589257783,0.203667437986082,-0.952001045300509,-1.23879138392903,-0.713901874399868,1.2090565609177,1.2090565609177,0.568070415811847,276,"had","AUX","med_lp"
"877",877,"waarom de reuzen in limburg zijn uitgestorven",2,"hij",13,5,-0.863536775112152,3,1.03407180630403,0.46807589257783,0.203667437986082,-0.952001045300509,-0.713901874399868,-0.713901874399868,1.2090565609177,1.2090565609177,277,"hij","PRON","high_lp"
"878",878,"waarom de reuzen in limburg zijn uitgestorven",2,"over",14,5,-5.58705186843872,4,-0.0981846133987727,1.03407180630403,0.46807589257783,0.203667437986082,-0.393408801846939,-0.713901874399868,-0.713901874399868,1.2090565609177,278,"over","ADP","med_lp"
"879",879,"waarom de reuzen in limburg zijn uitgestorven",2,"eten",15,5,-9.55925273895264,4,-1.05034626571203,-0.0981846133987727,1.03407180630403,0.46807589257783,-0.393408801846939,-0.393408801846939,-0.713901874399868,-0.713901874399868,279,"eten","VERB","low_lp"
"880",880,"waarom de reuzen in limburg zijn uitgestorven",2,"en",16,5,-1.79605090618134,2,0.810542275752007,-1.05034626571203,-0.0981846133987727,1.03407180630403,-1.0343949469528,-0.393408801846939,-0.393408801846939,-0.713901874399868,280,"en","CCONJ","high_lp"
"881",881,"waarom de reuzen in limburg zijn uitgestorven",2,"drinken",17,5,-2.12885189056396,7,0.730767776548437,0.810542275752007,-1.05034626571203,-0.0981846133987727,0.568070415811847,-1.0343949469528,-0.393408801846939,-0.393408801846939,281,"drinken","VERB","high_lp"
"882",882,"waarom de reuzen in limburg zijn uitgestorven",2,"niet",18,5,-4.41574048995972,4,0.182586126516399,0.730767776548437,0.810542275752007,-1.05034626571203,-0.393408801846939,0.568070415811847,-1.0343949469528,-0.393408801846939,282,"niet","ADV","med_lp"
"883",883,"waarom de reuzen in limburg zijn uitgestorven",2,"te",19,5,-4.48030185699463,2,0.167110358820993,0.182586126516399,0.730767776548437,0.810542275752007,-1.0343949469528,-0.393408801846939,0.568070415811847,-1.0343949469528,283,"te","ADP","med_lp"
"884",884,"waarom de reuzen in limburg zijn uitgestorven",2,"klagen.",20,5,-5.32606410980225,7,-0.0356241982542375,0.167110358820993,0.182586126516399,0.730767776548437,0.568070415811847,-1.0343949469528,-0.393408801846939,0.568070415811847,284,"klagen","VERB","med_lp"
"885",885,"waarom de reuzen in limburg zijn uitgestorven",2,"Het",21,5,-3.32480144500732,3,0.44409111014542,-0.0356241982542375,0.167110358820993,0.182586126516399,-0.713901874399868,0.568070415811847,-1.0343949469528,-0.393408801846939,285,"het","DET","med_lp"
"886",886,"waarom de reuzen in limburg zijn uitgestorven",2,"dierenvel,",22,5,-23.1398224830627,10,-4.30569466032488,0.44409111014542,-0.0356241982542375,0.167110358820993,1.52954963347063,-0.713901874399868,0.568070415811847,-1.0343949469528,286,"dierenvel","NOUN","low_lp"
"887",887,"waarom de reuzen in limburg zijn uitgestorven",2,"dat",23,5,-2.28467607498169,3,0.693415734760491,-4.30569466032488,0.44409111014542,-0.0356241982542375,-0.713901874399868,1.52954963347063,-0.713901874399868,0.568070415811847,287,"dat","SCONJ","high_lp"
"888",888,"waarom de reuzen in limburg zijn uitgestorven",2,"hij",24,5,-2.09086179733276,3,0.739874241987047,0.693415734760491,-4.30569466032488,0.44409111014542,-0.713901874399868,-0.713901874399868,1.52954963347063,-0.713901874399868,288,"hij","PRON","high_lp"
"889",889,"waarom de reuzen in limburg zijn uitgestorven",2,"over",25,5,-4.05396556854248,4,0.269305861537647,0.739874241987047,0.693415734760491,-4.30569466032488,-0.393408801846939,-0.713901874399868,-0.713901874399868,1.52954963347063,289,"over","ADP","med_lp"
"890",890,"waarom de reuzen in limburg zijn uitgestorven",2,"de",26,5,-2.41286492347717,2,0.66268805764385,0.269305861537647,0.739874241987047,0.693415734760491,-1.0343949469528,-0.393408801846939,-0.713901874399868,-0.713901874399868,290,"de","DET","med_lp"
"891",891,"waarom de reuzen in limburg zijn uitgestorven",2,"schouders",27,5,-8.20609092712402,9,-0.725984827658358,0.66268805764385,0.269305861537647,0.739874241987047,1.2090565609177,-1.0343949469528,-0.393408801846939,-0.713901874399868,291,"schouders","NOUN","low_lp"
"892",892,"waarom de reuzen in limburg zijn uitgestorven",2,"droeg,",28,5,-4.01173636317253,6,0.279428468946402,-0.725984827658358,0.66268805764385,0.269305861537647,0.247577343258918,1.2090565609177,-1.0343949469528,-0.393408801846939,292,"droeg","VERB","med_lp"
"893",893,"waarom de reuzen in limburg zijn uitgestorven",2,"zag",29,5,-6.12257051467896,3,-0.226551817291635,0.279428468946402,-0.725984827658358,0.66268805764385,-0.713901874399868,0.247577343258918,1.2090565609177,-1.0343949469528,293,"zag","VERB","med_lp"
"894",894,"waarom de reuzen in limburg zijn uitgestorven",2,"er",30,5,-2.54594492912292,2,0.630787939246988,-0.226551817291635,0.279428468946402,-0.725984827658358,-1.0343949469528,-0.713901874399868,0.247577343258918,1.2090565609177,294,"er","ADV","med_lp"
"895",895,"waarom de reuzen in limburg zijn uitgestorven",2,"zeker",31,5,-6.54028749465942,5,-0.326681217295024,0.630787939246988,-0.226551817291635,0.279428468946402,-0.0729157292940105,-1.0343949469528,-0.713901874399868,0.247577343258918,295,"zeker","ADJ","med_lp"
"896",896,"waarom de reuzen in limburg zijn uitgestorven",2,"steeds",32,5,-6.36951065063477,6,-0.285744928500969,-0.326681217295024,0.630787939246988,-0.226551817291635,0.247577343258918,-0.0729157292940105,-1.0343949469528,-0.713901874399868,296,"steeds","ADV","med_lp"
"897",897,"waarom de reuzen in limburg zijn uitgestorven",2,"keurig",33,5,-9.39241886138916,6,-1.01035513089761,-0.285744928500969,-0.326681217295024,0.630787939246988,0.247577343258918,0.247577343258918,-0.0729157292940105,-1.0343949469528,297,"keurig","ADJ","low_lp"
"898",898,"waarom de reuzen in limburg zijn uitgestorven",2,"uit.",34,5,-3.3685097694397,4,0.433613948549613,-1.01035513089761,-0.285744928500969,-0.326681217295024,-0.393408801846939,0.247577343258918,0.247577343258918,-0.0729157292940105,298,"uit","ADP","med_lp"
"899",899,"waarom de reuzen in limburg zijn uitgestorven",2,"Ook",35,5,-4.34000015258789,3,0.200741564050804,0.433613948549613,-1.01035513089761,-0.285744928500969,-0.713901874399868,-0.393408801846939,0.247577343258918,0.247577343258918,299,"ook","ADV","med_lp"
"900",900,"waarom de reuzen in limburg zijn uitgestorven",2,"kon",36,5,-5.36333751678467,3,-0.0445588694696773,0.200741564050804,0.433613948549613,-1.01035513089761,-0.713901874399868,-0.713901874399868,-0.393408801846939,0.247577343258918,300,"kon","AUX","med_lp"
"901",901,"waarom de reuzen in limburg zijn uitgestorven",2,"hij",37,5,-0.780003070831299,3,1.05409536313931,-0.0445588694696773,0.200741564050804,0.433613948549613,-0.713901874399868,-0.713901874399868,-0.713901874399868,-0.393408801846939,301,"hij","PRON","high_lp"
"902",902,"waarom de reuzen in limburg zijn uitgestorven",2,"het",38,5,-2.80153965950012,3,0.569520267059244,1.05409536313931,-0.0445588694696773,0.200741564050804,-0.713901874399868,-0.713901874399868,-0.713901874399868,-0.713901874399868,302,"het","DET","med_lp"
"903",903,"waarom de reuzen in limburg zijn uitgestorven",2,"waarschijnlijk",39,5,-8.12233734130859,14,-0.705908563829621,0.569520267059244,1.05409536313931,-0.0445588694696773,2.81152192368235,-0.713901874399868,-0.713901874399868,-0.713901874399868,303,"waarschijnlijk","ADJ","low_lp"
"904",904,"waarom de reuzen in limburg zijn uitgestorven",2,"met",40,5,-4.04308986663818,3,0.271912836016741,-0.705908563829621,0.569520267059244,1.05409536313931,-0.713901874399868,2.81152192368235,-0.713901874399868,-0.713901874399868,304,"met","ADP","med_lp"
"905",905,"waarom de reuzen in limburg zijn uitgestorven",2,"zijn",41,5,-1.8694121837616,4,0.792957113884905,0.271912836016741,-0.705908563829621,0.569520267059244,-0.393408801846939,-0.713901874399868,2.81152192368235,-0.713901874399868,305,"zijn","AUX","high_lp"
"906",906,"waarom de reuzen in limburg zijn uitgestorven",2,"vrienden",42,5,-5.79411554336548,8,-0.14781908488682,0.792957113884905,0.271912836016741,-0.705908563829621,0.888563488364776,-0.393408801846939,-0.713901874399868,2.81152192368235,306,"vrienden","NOUN","med_lp"
"907",907,"waarom de reuzen in limburg zijn uitgestorven",2,"goed",43,5,-6.02407264709473,4,-0.202941255941499,-0.14781908488682,0.792957113884905,0.271912836016741,-0.393408801846939,0.888563488364776,-0.393408801846939,-0.713901874399868,307,"goed","ADJ","med_lp"
"908",908,"waarom de reuzen in limburg zijn uitgestorven",2,"vinden.",44,5,-4.6734502017498,7,0.120811479917656,-0.202941255941499,-0.14781908488682,0.792957113884905,0.568070415811847,-0.393408801846939,0.888563488364776,-0.393408801846939,308,"vinden","VERB","med_lp"
"909",909,"waarom de reuzen in limburg zijn uitgestorven",2,"Bovendien",45,5,-4.57475471496582,9,0.144469411838893,0.120811479917656,-0.202941255941499,-0.14781908488682,1.2090565609177,0.568070415811847,-0.393408801846939,0.888563488364776,309,"bovendien","ADV","med_lp"
